Run Block Trial Response s1 s2 s3 invord i1 i2 i3 f1 f2 f3 responsetime
0 12 5 0 70.0 50.0 40.0 1 8 6 5 8 9 11 1.10788393021
0 12 6 1 30.0 40.0 50.0 0 4 5 6 3 6 9 1.7722761631
0 12 7 1 0.0 10.0 40.0 0 1 2 5 4 5 12 0.9057700634
0 12 8 0 60.0 30.0 10.0 1 7 4 2 3 7 9 0.783764839172
0 12 9 1 10.0 20.0 30.0 0 2 3 4 3 11 12 1.5165848732
0 12 10 0 70.0 50.0 30.0 1 8 6 4 2 8 10 0.857213973999
0 12 11 0 60.0 40.0 30.0 1 7 5 4 7 8 9 1.3316848278
0 12 12 1 60.0 50.0 20.0 1 7 6 3 4 11 13 1.18583202362
0 12 13 0 60.0 40.0 0.0 1 7 5 1 0 1 5 2.15282392502
0 12 14 1 10.0 30.0 40.0 0 2 4 5 5 7 13 1.37602996826
0 12 15 0 30.0 10.0 0.0 1 4 2 1 1 6 7 1.11564302444
0 12 16 1 10.0 40.0 50.0 0 2 5 6 0 2 5 0.856857061386
0 12 17 0 50.0 10.0 0.0 1 6 2 1 1 4 14 0.783074140549
0 12 18 0 50.0 30.0 0.0 1 6 4 1 1 7 10 0.893910884857
0 12 19 0 70.0 50.0 20.0 1 8 6 3 2 8 9 2.10717988014
0 12 20 0 70.0 30.0 0.0 1 8 4 1 0 2 11 0.926489114761
0 12 21 1 60.0 50.0 0.0 1 7 6 1 0 2 6 1.36462497711
0 12 22 0 20.0 30.0 40.0 0 3 4 5 3 4 5 3.81050896645
0 12 23 1 0.0 30.0 40.0 0 1 4 5 2 10 14 1.55232095718
0 12 24 0 60.0 40.0 20.0 1 7 5 3 5 7 10 2.76688504219
0 12 25 0 70.0 50.0 0.0 1 8 6 1 4 10 11 1.10823202133
0 12 26 1 10.0 20.0 40.0 0 2 3 5 4 8 12 1.05459284782
0 12 27 0 70.0 40.0 20.0 1 8 5 3 0 5 6 1.11574816704
0 12 28 1 40.0 50.0 60.0 0 5 6 7 1 3 7 3.23799204826
0 12 29 1 0.0 20.0 50.0 0 1 3 6 9 11 13 1.34504795074
0 12 30 0 70.0 60.0 40.0 1 8 7 5 2 6 14 20.7442269325
0 12 31 1 0.0 10.0 70.0 0 1 2 8 1 2 4 0.599081039429
0 12 32 0 60.0 30.0 0.0 1 7 4 1 8 10 13 0.605210065842
0 12 33 1 20.0 30.0 60.0 0 3 4 7 1 13 14 0.671452999115
0 12 34 1 20.0 30.0 50.0 0 3 4 6 0 8 11 1.85347390175
0 12 35 0 70.0 40.0 30.0 1 8 5 4 2 6 13 0.814713001251
0 12 36 0 50.0 30.0 10.0 1 6 4 2 2 4 12 1.33388805389
0 12 37 1 60.0 50.0 30.0 1 7 6 4 2 9 12 1.29338812828
0 12 38 1 10.0 50.0 70.0 0 2 6 8 4 5 10 0.794686079025
0 12 39 0 60.0 10.0 0.0 1 7 2 1 7 11 12 1.29637098312
0 12 40 0 30.0 20.0 0.0 1 4 3 1 7 8 11 1.51916408539
0 12 41 1 10.0 40.0 70.0 0 2 5 8 1 3 14 0.646508216858
0 12 42 1 10.0 30.0 70.0 0 2 4 8 2 5 7 0.70933508873
0 12 43 1 20.0 30.0 70.0 0 3 4 8 0 1 8 1.03941011429
0 12 44 0 30.0 60.0 70.0 0 4 7 8 6 7 9 1.43885588646
0 12 45 1 50.0 40.0 0.0 1 6 5 1 1 4 9 1.33007597923
0 12 46 0 10.0 50.0 60.0 0 2 6 7 7 13 14 1.34136795998
0 12 47 0 60.0 40.0 10.0 1 7 5 2 2 9 13 5.97140479088
0 12 48 0 20.0 40.0 50.0 0 3 5 6 8 9 13 2.65364408493
0 12 49 1 0.0 20.0 40.0 0 1 3 5 0 9 12 3.24055600166
0 12 50 1 20.0 10.0 0.0 1 3 2 1 1 3 11 2.0454390049
0 12 51 0 60.0 20.0 10.0 1 7 3 2 1 5 9 0.674211025238
0 12 52 0 70.0 20.0 10.0 1 8 3 2 4 6 7 0.613001823425
0 12 53 1 70.0 60.0 20.0 1 8 7 3 3 11 13 1.00007295609
0 12 54 1 0.0 20.0 60.0 0 1 3 7 3 7 10 1.33223104477
0 12 55 0 0.0 60.0 70.0 0 1 7 8 3 4 7 0.846660852432
0 13 0 0 70.0 40.0 0.0 1 8 5 1 3 4 13 1.14461612701
0 13 1 0 50.0 20.0 10.0 1 6 3 2 0 5 10 1.26144194603
0 13 2 1 70.0 60.0 10.0 1 8 7 2 0 2 9 1.44874882698
0 13 3 1 0.0 20.0 70.0 0 1 3 8 2 3 5 0.88743686676
0 13 4 1 50.0 60.0 70.0 0 6 7 8 0 1 10 4.44690704346
0 13 5 0 70.0 50.0 40.0 1 8 6 5 1 8 11 0.866848945618
0 13 6 1 30.0 40.0 50.0 0 4 5 6 0 11 13 3.27263212204
0 13 7 1 0.0 10.0 40.0 0 1 2 5 2 9 10 0.961749792099
0 13 8 0 60.0 30.0 10.0 1 7 4 2 0 5 11 0.638369083405
0 13 9 1 10.0 20.0 30.0 0 2 3 4 2 10 14 1.44775009155
0 13 10 0 70.0 50.0 30.0 1 8 6 4 0 5 6 2.27397179604
0 13 11 0 60.0 40.0 30.0 1 7 5 4 0 10 12 0.71072101593
0 13 12 1 60.0 50.0 20.0 1 7 6 3 0 1 14 1.33141613007
0 13 13 1 60.0 40.0 0.0 1 7 5 1 1 5 7 1.51213598251
0 13 14 0 10.0 30.0 40.0 0 2 4 5 0 7 11 4.30308699608
0 13 15 0 30.0 10.0 0.0 1 4 2 1 0 1 2 1.98845601082
0 13 16 0 10.0 40.0 50.0 0 2 5 6 3 4 5 1.37368917465
0 13 17 0 50.0 10.0 0.0 1 6 2 1 3 6 7 1.91666293144
0 13 18 0 50.0 30.0 0.0 1 6 4 1 1 9 14 4.92822504044
0 13 19 0 70.0 50.0 20.0 1 8 6 3 8 10 11 4.58651399612
0 13 20 0 70.0 30.0 0.0 1 8 4 1 3 4 9 0.853731870651
0 13 21 1 60.0 50.0 0.0 1 7 6 1 3 7 13 1.32820177078
0 13 22 1 20.0 30.0 40.0 0 3 4 5 1 7 10 2.28711390495
0 13 23 1 0.0 30.0 40.0 0 1 4 5 4 7 11 2.09701490402
0 13 24 0 60.0 40.0 20.0 1 7 5 3 5 9 12 1.4111020565
0 13 25 0 70.0 50.0 0.0 1 8 6 1 1 2 7 0.961912870407
0 13 26 1 10.0 20.0 40.0 0 2 3 5 3 12 13 1.63052511215
0 13 27 0 70.0 40.0 20.0 1 8 5 3 3 10 12 1.07893109322
0 13 28 1 40.0 50.0 60.0 0 5 6 7 3 10 13 1.83640193939
0 13 29 1 0.0 20.0 50.0 0 1 3 6 3 6 8 1.34756112099
0 13 30 0 70.0 60.0 40.0 1 8 7 5 4 13 14 4.60143589973
0 13 31 1 0.0 10.0 70.0 0 1 2 8 5 9 10 0.748939037323
0 13 32 0 60.0 30.0 0.0 1 7 4 1 2 6 10 0.932386159897
0 13 33 1 20.0 30.0 60.0 0 3 4 7 9 11 12 0.584264993668
0 13 34 1 20.0 30.0 50.0 0 3 4 6 1 3 5 0.755787849426
0 13 35 0 70.0 40.0 30.0 1 8 5 4 0 3 10 0.745886087418
0 13 36 0 50.0 30.0 10.0 1 6 4 2 3 13 14 1.2359650135
0 13 37 1 60.0 50.0 30.0 1 7 6 4 6 13 14 6.03978705406
0 13 38 1 10.0 50.0 70.0 0 2 6 8 2 9 14 1.00402593613
0 13 39 0 60.0 10.0 0.0 1 7 2 1 9 11 14 1.11085891724
0 13 40 0 30.0 20.0 0.0 1 4 3 1 0 1 9 2.03365492821
0 13 41 1 10.0 40.0 70.0 0 2 5 8 1 10 11 0.813147068024
0 13 42 1 10.0 30.0 70.0 0 2 4 8 5 8 10 1.15018296242
0 13 43 1 20.0 30.0 70.0 0 3 4 8 4 9 12 0.603826999664
0 13 44 0 30.0 60.0 70.0 0 4 7 8 0 9 13 1.10828781128
0 13 45 1 50.0 40.0 0.0 1 6 5 1 7 10 14 1.04130983353
0 13 46 0 10.0 50.0 60.0 0 2 6 7 3 9 10 1.36604690552
0 13 47 0 60.0 40.0 10.0 1 7 5 2 1 3 7 2.83014202118
0 13 48 0 20.0 40.0 50.0 0 3 5 6 3 5 11 6.1447930336
0 13 49 1 0.0 20.0 40.0 0 1 3 5 2 6 9 1.99905705452
0 13 50 0 20.0 10.0 0.0 1 3 2 1 8 10 13 1.85137295723
0 13 51 0 60.0 20.0 10.0 1 7 3 2 1 6 12 0.858125925064
0 13 52 0 70.0 20.0 10.0 1 8 3 2 5 7 13 0.965162992477
0 13 53 1 70.0 60.0 20.0 1 8 7 3 1 9 13 1.39607810974
0 13 54 1 0.0 20.0 60.0 0 1 3 7 6 12 14 0.747214078903
0 13 55 0 0.0 60.0 70.0 0 1 7 8 6 9 13 1.60913991928
0 14 0 0 70.0 40.0 0.0 1 8 5 1 4 8 9 0.853065013885
0 14 1 0 50.0 20.0 10.0 1 6 3 2 0 7 10 1.01950788498
0 14 2 1 70.0 60.0 10.0 1 8 7 2 1 2 13 1.22145795822
0 14 3 1 0.0 20.0 70.0 0 1 3 8 4 9 11 0.636424064636
0 14 4 0 50.0 60.0 70.0 0 6 7 8 5 10 13 1.03292894363
0 14 5 0 70.0 50.0 40.0 1 8 6 5 2 12 14 0.610070943832
0 14 6 1 30.0 40.0 50.0 0 4 5 6 6 10 11 1.80863213539
0 14 7 1 0.0 10.0 40.0 0 1 2 5 0 6 13 0.820401906967
0 14 8 0 60.0 30.0 10.0 1 7 4 2 2 9 10 1.07778906822
0 14 9 1 10.0 20.0 30.0 0 2 3 4 1 9 14 1.1173388958
0 14 10 1 70.0 50.0 30.0 1 8 6 4 1 6 13 2.41562199593
0 14 11 0 60.0 40.0 30.0 1 7 5 4 7 10 12 1.15252804756
0 14 12 1 60.0 50.0 20.0 1 7 6 3 5 10 12 1.80739998817
0 14 13 0 60.0 40.0 0.0 1 7 5 1 0 2 3 2.76380991936
0 14 14 1 10.0 30.0 40.0 0 2 4 5 0 10 11 0.895982027054
0 14 15 0 30.0 10.0 0.0 1 4 2 1 2 4 9 1.42154312134
0 14 16 0 10.0 40.0 50.0 0 2 5 6 0 2 6 8.57620191574
0 14 17 0 50.0 10.0 0.0 1 6 2 1 7 11 13 0.934197902679
0 14 18 0 50.0 30.0 0.0 1 6 4 1 8 9 14 2.97977805138
0 14 19 0 70.0 50.0 20.0 1 8 6 3 6 7 14 0.778468132019
0 14 20 0 70.0 30.0 0.0 1 8 4 1 4 9 14 0.850230932236
0 14 21 1 60.0 50.0 0.0 1 7 6 1 0 6 12 1.14551496506
0 14 22 1 20.0 30.0 40.0 0 3 4 5 0 3 10 4.83546113968
0 14 23 1 0.0 30.0 40.0 0 1 4 5 1 6 14 1.03973507881
0 14 24 0 60.0 40.0 20.0 1 7 5 3 2 5 6 0.972285985947
0 14 25 0 70.0 50.0 0.0 1 8 6 1 1 8 14 2.52604603767
0 14 26 1 10.0 20.0 40.0 0 2 3 5 3 4 11 1.35050702095
0 14 27 0 70.0 40.0 20.0 1 8 5 3 3 13 14 0.673432826996
0 14 28 0 40.0 50.0 60.0 0 5 6 7 3 5 8 3.00203800201
0 14 29 1 0.0 20.0 50.0 0 1 3 6 4 13 14 1.95724487305
0 14 30 1 70.0 60.0 40.0 1 8 7 5 8 9 13 2.05247616768
0 14 31 1 0.0 10.0 70.0 0 1 2 8 2 8 12 0.634986162186
0 14 32 0 60.0 30.0 0.0 1 7 4 1 4 10 13 1.14781999588
0 14 33 1 20.0 30.0 60.0 0 3 4 7 4 7 11 1.96788692474
0 14 34 1 20.0 30.0 50.0 0 3 4 6 3 12 14 1.63343191147
0 14 35 0 70.0 40.0 30.0 1 8 5 4 3 4 8 1.14192080498
0 14 36 0 50.0 30.0 10.0 1 6 4 2 1 10 13 1.33282184601
0 14 37 1 60.0 50.0 30.0 1 7 6 4 0 8 13 1.33082914352
0 14 38 1 10.0 50.0 70.0 0 2 6 8 6 10 12 0.744265079498
0 14 39 0 60.0 10.0 0.0 1 7 2 1 2 7 12 1.15177106857
0 14 40 1 30.0 20.0 0.0 1 4 3 1 7 9 13 1.70286107063
0 14 41 1 10.0 40.0 70.0 0 2 5 8 2 6 14 0.708681106567
0 14 42 1 10.0 30.0 70.0 0 2 4 8 1 2 8 0.67195892334
0 14 43 1 20.0 30.0 70.0 0 3 4 8 1 6 8 0.560837030411
0 14 44 0 30.0 60.0 70.0 0 4 7 8 2 10 12 0.926833868027
0 14 45 1 50.0 40.0 0.0 1 6 5 1 0 1 6 2.38985991478
0 14 46 0 10.0 50.0 60.0 0 2 6 7 4 10 14 1.40284013748
0 14 47 0 60.0 40.0 10.0 1 7 5 2 4 8 12 3.99970889091
0 14 48 0 20.0 40.0 50.0 0 3 5 6 4 7 9 10.3953418732
0 14 49 1 0.0 20.0 40.0 0 1 3 5 7 12 14 1.98984599113
0 14 50 1 20.0 10.0 0.0 1 3 2 1 6 8 9 1.36731410027
0 14 51 0 60.0 20.0 10.0 1 7 3 2 9 11 14 1.15370702744
0 14 52 0 70.0 20.0 10.0 1 8 3 2 10 11 14 1.17961716652
0 14 53 1 70.0 60.0 20.0 1 8 7 3 0 3 7 1.37175011635
0 14 54 1 0.0 20.0 60.0 0 1 3 7 1 8 13 1.29917812347
0 14 55 0 0.0 60.0 70.0 0 1 7 8 0 9 11 1.06556200981
