Run Block Trial Response s1 s2 s3 invord i1 i2 i3 f1 f2 f3 responsetime
0 12 5 0 20.0 50.0 70.0 0 3 6 8 2 13 14 4.26961612701
0 12 6 0 50.0 20.0 10.0 1 6 3 2 0 5 6 1.05031490326
0 12 7 0 10.0 50.0 60.0 0 2 6 7 3 6 10 0.961004018784
0 12 8 1 10.0 20.0 60.0 0 2 3 7 4 5 9 1.36586093903
0 12 9 0 0.0 60.0 70.0 0 1 7 8 3 4 11 0.885546922684
0 12 10 1 0.0 30.0 60.0 0 1 4 7 3 6 14 1.43086504936
0 12 11 0 20.0 40.0 60.0 0 3 5 7 4 10 12 1.58373308182
0 12 12 0 30.0 10.0 0.0 1 4 2 1 5 6 11 4.02609705925
0 12 13 0 70.0 50.0 40.0 1 8 6 5 0 12 14 1.86215996742
0 12 14 0 50.0 40.0 0.0 1 6 5 1 1 4 10 3.94801092148
0 12 15 0 70.0 20.0 0.0 1 8 3 1 1 8 12 0.59938788414
0 12 16 0 40.0 60.0 70.0 0 5 7 8 0 5 14 0.992429971695
0 12 17 0 60.0 10.0 0.0 1 7 2 1 0 2 11 0.902992963791
0 12 18 0 60.0 40.0 10.0 1 7 5 2 6 11 13 5.87717890739
0 12 19 0 50.0 60.0 70.0 0 6 7 8 1 3 14 1.74844408035
0 12 20 1 0.0 40.0 70.0 0 1 5 8 8 13 14 2.11568021774
0 12 21 0 60.0 40.0 30.0 1 7 5 4 1 2 6 1.65253806114
0 12 22 0 60.0 20.0 0.0 1 7 3 1 9 10 13 1.40543603897
0 12 23 0 60.0 50.0 0.0 1 7 6 1 8 11 14 1.32423114777
0 12 24 1 70.0 60.0 30.0 1 8 7 4 1 2 14 1.24914288521
0 12 25 1 10.0 30.0 50.0 0 2 4 6 1 3 12 1.80958199501
0 12 26 0 50.0 30.0 20.0 1 6 4 3 4 9 11 0.892809152603
0 12 27 1 0.0 20.0 40.0 0 1 3 5 1 9 14 1.89937806129
0 12 28 1 60.0 50.0 20.0 1 7 6 3 11 12 14 1.79758810997
0 12 29 1 70.0 60.0 20.0 1 8 7 3 0 5 13 2.42442202568
0 12 30 1 30.0 50.0 70.0 0 4 6 8 3 7 14 3.10262322426
0 12 31 0 10.0 60.0 70.0 0 2 7 8 0 4 7 1.72001099586
0 12 32 0 20.0 30.0 40.0 0 3 4 5 4 11 13 1.77236795425
0 12 33 0 40.0 20.0 10.0 1 5 3 2 4 12 13 1.21916699409
0 12 34 0 50.0 40.0 30.0 1 6 5 4 0 2 5 2.31368279457
0 12 35 0 50.0 20.0 0.0 1 6 3 1 4 8 9 1.15908002853
0 12 36 1 20.0 40.0 70.0 0 3 5 8 5 7 12 1.13993501663
0 12 37 1 10.0 40.0 50.0 0 2 5 6 0 2 7 1.57919001579
0 12 38 1 10.0 30.0 60.0 0 2 4 7 0 9 10 1.72900605202
0 12 39 1 10.0 20.0 70.0 0 2 3 8 0 3 14 2.16276812553
0 12 40 1 30.0 20.0 10.0 1 4 3 2 4 12 14 3.85392212868
0 12 41 1 20.0 30.0 60.0 0 3 4 7 2 12 13 1.14816117287
0 12 42 1 10.0 30.0 70.0 0 2 4 8 1 12 14 1.17946195602
0 12 43 1 0.0 40.0 60.0 0 1 5 7 1 2 11 1.58002090454
0 12 44 0 70.0 50.0 0.0 1 8 6 1 2 6 14 3.71305513382
0 12 45 1 40.0 30.0 0.0 1 5 4 1 4 8 12 4.86652421951
0 12 46 0 60.0 50.0 30.0 1 7 6 4 1 6 9 2.34567284584
0 12 47 0 70.0 50.0 10.0 1 8 6 2 2 7 11 2.41114807129
0 12 48 0 50.0 10.0 0.0 1 6 2 1 3 10 13 1.52750205994
0 12 49 1 0.0 10.0 40.0 0 1 2 5 3 9 11 1.50692605972
0 12 50 1 20.0 40.0 50.0 0 3 5 6 1 2 12 1.72753882408
0 12 51 0 40.0 30.0 10.0 1 5 4 2 0 2 14 2.73015999794
0 12 52 1 0.0 30.0 50.0 0 1 4 6 0 13 14 1.46860003471
0 12 53 0 60.0 50.0 40.0 1 7 6 5 4 9 13 2.92482304573
0 12 54 1 10.0 40.0 70.0 0 2 5 8 0 1 3 0.779771089554
0 12 55 0 20.0 10.0 0.0 1 3 2 1 3 5 6 3.93789196014
0 13 0 1 30.0 40.0 70.0 0 4 5 8 3 8 11 1.12483501434
0 13 1 0 70.0 10.0 0.0 1 8 2 1 1 3 4 0.882282972336
0 13 2 1 0.0 20.0 30.0 0 1 3 4 1 3 12 1.66003108025
0 13 3 1 20.0 30.0 70.0 0 3 4 8 0 2 13 0.792329072952
0 13 4 0 70.0 30.0 0.0 1 8 4 1 0 3 5 1.13771510124
0 13 5 1 20.0 50.0 70.0 0 3 6 8 2 10 11 1.50609302521
0 13 6 0 50.0 20.0 10.0 1 6 3 2 2 4 7 1.2599170208
0 13 7 0 10.0 50.0 60.0 0 2 6 7 3 5 13 1.321185112
0 13 8 1 10.0 20.0 60.0 0 2 3 7 0 3 12 1.25140595436
0 13 9 0 0.0 60.0 70.0 0 1 7 8 0 10 11 1.06132078171
0 13 10 1 0.0 30.0 60.0 0 1 4 7 4 13 14 3.32830715179
0 13 11 1 20.0 40.0 60.0 0 3 5 7 4 11 13 2.20071101189
0 13 12 0 30.0 10.0 0.0 1 4 2 1 4 5 10 2.12878417969
0 13 13 0 70.0 50.0 40.0 1 8 6 5 1 2 6 1.51523184776
0 13 14 0 50.0 40.0 0.0 1 6 5 1 5 10 14 4.02034783363
0 13 15 0 70.0 20.0 0.0 1 8 3 1 0 9 10 1.07037401199
0 13 16 0 40.0 60.0 70.0 0 5 7 8 3 7 12 1.62173914909
0 13 17 0 60.0 10.0 0.0 1 7 2 1 2 5 7 1.0303170681
0 13 18 0 60.0 40.0 10.0 1 7 5 2 5 6 13 1.70255613327
0 13 19 1 50.0 60.0 70.0 0 6 7 8 2 3 14 5.0103700161
0 13 20 1 0.0 40.0 70.0 0 1 5 8 4 10 12 1.17727899551
0 13 21 0 60.0 40.0 30.0 1 7 5 4 5 9 12 3.80477809906
0 13 22 0 60.0 20.0 0.0 1 7 3 1 6 12 14 1.51115894318
0 13 23 1 60.0 50.0 0.0 1 7 6 1 9 10 13 4.0520260334
0 13 24 1 70.0 60.0 30.0 1 8 7 4 2 5 12 3.27685284615
0 13 25 1 10.0 30.0 50.0 0 2 4 6 8 11 14 3.63108611107
0 13 26 0 50.0 30.0 20.0 1 6 4 3 4 11 12 2.09937000275
0 13 27 1 0.0 20.0 40.0 0 1 3 5 6 8 11 1.14886593819
0 13 28 1 60.0 50.0 20.0 1 7 6 3 8 9 10 2.25045490265
0 13 29 1 70.0 60.0 20.0 1 8 7 3 8 10 11 2.44503903389
0 13 30 1 30.0 50.0 70.0 0 4 6 8 3 10 13 2.05380702019
0 13 31 0 10.0 60.0 70.0 0 2 7 8 7 10 12 3.49618601799
0 13 32 1 20.0 30.0 40.0 0 3 4 5 4 8 13 2.43181085587
0 13 33 0 40.0 20.0 10.0 1 5 3 2 2 6 14 1.34469413757
0 13 34 0 50.0 40.0 30.0 1 6 5 4 10 11 13 3.70777106285
0 13 35 0 50.0 20.0 0.0 1 6 3 1 3 9 14 1.80659604073
0 13 36 1 20.0 40.0 70.0 0 3 5 8 0 6 12 0.747467041016
0 13 37 0 10.0 40.0 50.0 0 2 5 6 1 6 14 1.65704798698
0 13 38 1 10.0 30.0 60.0 0 2 4 7 8 10 14 1.2593100071
0 13 39 1 10.0 20.0 70.0 0 2 3 8 0 6 8 0.812104940414
0 13 40 1 30.0 20.0 10.0 1 4 3 2 2 4 14 5.40012097359
0 13 41 1 20.0 30.0 60.0 0 3 4 7 1 9 12 1.62202501297
0 13 42 1 10.0 30.0 70.0 0 2 4 8 4 5 6 0.707060098648
0 13 43 1 0.0 40.0 60.0 0 1 5 7 0 2 9 2.16160607338
0 13 44 0 70.0 50.0 0.0 1 8 6 1 0 4 9 2.5848839283
0 13 45 0 40.0 30.0 0.0 1 5 4 1 5 6 11 1.94953393936
0 13 46 1 60.0 50.0 30.0 1 7 6 4 8 13 14 2.13827109337
0 13 47 0 70.0 50.0 10.0 1 8 6 2 6 7 8 2.48404288292
0 13 48 0 50.0 10.0 0.0 1 6 2 1 1 10 11 1.22201395035
0 13 49 1 0.0 10.0 40.0 0 1 2 5 0 9 14 1.36497616768
0 13 50 0 20.0 40.0 50.0 0 3 5 6 2 3 6 2.25818395615
0 13 51 0 40.0 30.0 10.0 1 5 4 2 2 9 12 1.33109998703
0 13 52 1 0.0 30.0 50.0 0 1 4 6 4 7 12 0.930004835129
0 13 53 0 60.0 50.0 40.0 1 7 6 5 5 9 11 2.71043181419
0 13 54 1 10.0 40.0 70.0 0 2 5 8 0 9 11 0.742606878281
0 13 55 1 20.0 10.0 0.0 1 3 2 1 6 7 11 3.99383211136
0 14 0 1 30.0 40.0 70.0 0 4 5 8 0 4 10 0.669684171677
0 14 1 0 70.0 10.0 0.0 1 8 2 1 1 5 11 0.669461965561
0 14 2 1 0.0 20.0 30.0 0 1 3 4 7 11 14 1.88109087944
0 14 3 1 20.0 30.0 70.0 0 3 4 8 0 2 7 0.744521141052
0 14 4 0 70.0 30.0 0.0 1 8 4 1 4 5 7 0.810366153717
0 14 5 0 20.0 50.0 70.0 0 3 6 8 4 7 11 2.19317507744
0 14 6 0 50.0 20.0 10.0 1 6 3 2 2 5 12 0.965291976929
0 14 7 0 10.0 50.0 60.0 0 2 6 7 8 10 14 1.18416905403
0 14 8 1 10.0 20.0 60.0 0 2 3 7 2 3 9 1.92421889305
0 14 9 0 0.0 60.0 70.0 0 1 7 8 0 5 14 1.06603097916
0 14 10 1 0.0 30.0 60.0 0 1 4 7 5 10 12 2.41360902786
0 14 11 1 20.0 40.0 60.0 0 3 5 7 0 10 13 1.51104903221
0 14 12 0 30.0 10.0 0.0 1 4 2 1 5 6 13 2.89854598045
0 14 13 0 70.0 50.0 40.0 1 8 6 5 1 13 14 1.21284103394
0 14 14 1 50.0 40.0 0.0 1 6 5 1 1 5 10 1.21342992783
0 14 15 0 70.0 20.0 0.0 1 8 3 1 3 5 10 1.18063998222
0 14 16 0 40.0 60.0 70.0 0 5 7 8 0 3 4 1.21303391457
0 14 17 0 60.0 10.0 0.0 1 7 2 1 1 3 12 1.35778403282
0 14 18 0 60.0 40.0 10.0 1 7 5 2 1 7 12 1.87266612053
0 14 19 0 50.0 60.0 70.0 0 6 7 8 0 2 6 2.38373422623
0 14 20 1 0.0 40.0 70.0 0 1 5 8 6 8 12 2.04761695862
0 14 21 0 60.0 40.0 30.0 1 7 5 4 2 3 7 1.3242559433
0 14 22 0 60.0 20.0 0.0 1 7 3 1 3 5 11 1.14603281021
0 14 23 1 60.0 50.0 0.0 1 7 6 1 6 7 11 3.4988489151
0 14 24 1 70.0 60.0 30.0 1 8 7 4 1 9 14 1.26163601875
0 14 25 1 10.0 30.0 50.0 0 2 4 6 1 6 14 1.33001899719
0 14 26 0 50.0 30.0 20.0 1 6 4 3 3 5 14 1.03995394707
0 14 27 1 0.0 20.0 40.0 0 1 3 5 4 8 14 1.29896998405
0 14 28 1 60.0 50.0 20.0 1 7 6 3 6 7 10 1.43739104271
0 14 29 1 70.0 60.0 20.0 1 8 7 3 5 6 9 2.41307592392
0 14 30 1 30.0 50.0 70.0 0 4 6 8 1 7 14 1.10557389259
0 14 31 0 10.0 60.0 70.0 0 2 7 8 2 6 11 1.86973690987
0 14 32 1 20.0 30.0 40.0 0 3 4 5 1 4 12 2.68655991554
0 14 33 0 40.0 20.0 10.0 1 5 3 2 0 2 12 1.36795711517
0 14 34 1 50.0 40.0 30.0 1 6 5 4 0 4 5 2.01774597168
0 14 35 0 50.0 20.0 0.0 1 6 3 1 1 6 9 1.15051603317
0 14 36 1 20.0 40.0 70.0 0 3 5 8 0 4 9 0.957902908325
0 14 37 1 10.0 40.0 50.0 0 2 5 6 9 10 11 2.92795920372
0 14 38 1 10.0 30.0 60.0 0 2 4 7 1 4 6 1.83426594734
0 14 39 1 10.0 20.0 70.0 0 2 3 8 6 11 14 0.816591978073
0 14 40 0 30.0 20.0 10.0 1 4 3 2 2 3 6 3.52939105034
0 14 41 1 20.0 30.0 60.0 0 3 4 7 4 11 12 0.81899189949
0 14 42 1 10.0 30.0 70.0 0 2 4 8 6 12 13 0.925496816635
0 14 43 1 0.0 40.0 60.0 0 1 5 7 3 4 8 0.925143003464
0 14 44 0 70.0 50.0 0.0 1 8 6 1 3 6 13 3.49021887779
0 14 45 0 40.0 30.0 0.0 1 5 4 1 3 7 10 3.63942503929
0 14 46 0 60.0 50.0 30.0 1 7 6 4 3 6 14 4.63676381111
0 14 47 1 70.0 50.0 10.0 1 8 6 2 8 11 12 2.19602513313
0 14 48 0 50.0 10.0 0.0 1 6 2 1 1 3 4 1.76944208145
0 14 49 1 0.0 10.0 40.0 0 1 2 5 2 6 13 0.896044015884
0 14 50 1 20.0 40.0 50.0 0 3 5 6 0 12 14 2.20972800255
0 14 51 0 40.0 30.0 10.0 1 5 4 2 3 7 13 7.13799786568
0 14 52 1 0.0 30.0 50.0 0 1 4 6 2 3 11 1.49463009834
0 14 53 0 60.0 50.0 40.0 1 7 6 5 0 2 3 3.88454508781
0 14 54 1 10.0 40.0 70.0 0 2 5 8 6 8 14 2.17266201973
0 14 55 0 20.0 10.0 0.0 1 3 2 1 5 12 13 4.081138134
